cds,rtype,sname,dname,cname,Enroll12,NumTstTakr,AvgScrEng,AvgScrRead,AvgScrMath,AvgScrSci,NumGE21,PctGE21,year
33672070000000,D,                                                  ,Perris Union High                                 ,Riverside      ,2105,346,18,19,19,19,115,33.24,1415
33672070101170,S,California Military Institute                     ,Perris Union High                                 ,Riverside      ,88,13,16,19,20,19,6,46.15,1415
33672070113191,S,Heritage High                                     ,Perris Union High                                 ,Riverside      ,617,134,19,20,20,19,58,43.28,1415
33672073330727,S,Paloma Valley High                                ,Perris Union High                                 ,Riverside      ,597,33,20,20,22,20,17,51.52,1415
33672073335973,S,Perris High                                       ,Perris Union High                                 ,Riverside      ,570,166,16,17,18,17,34,20.48,1415
33672150000000,D,                                                  ,Riverside Unified                                 ,Riverside      ,3420,657,20,21,22,21,319,48.55,1415
33672150115709,S,Riverside Virtual                                 ,Riverside Unified                                 ,Riverside      ,18,2,*,*,*,*,*,*,1415
33672153330024,S,Arlington High                                    ,Riverside Unified                                 ,Riverside      ,467,140,18,19,20,20,55,39.29,1415
33672153330362,S,Summit View Independent Study                     ,Riverside Unified                                 ,Riverside      ,176,0,NA,NA,NA,NA,NA,NA,1415
34674473432051,S,Del Campo High                                    ,San Juan Unified                                  ,Sacramento     ,417,95,21,22,21,21,48,50.53,1415
34674473432317,S,El Camino Fundamental High                        ,San Juan Unified                                  ,Sacramento     ,391,108,24,25,24,23,84,77.78,1415
34674473432838,S,Encina Preparatory High                           ,San Juan Unified                                  ,Sacramento     ,196,2,*,*,*,*,*,*,1415
34674473435930,S,Mira Loma High                                    ,San Juan Unified                                  ,Sacramento     ,418,132,29,29,29,28,125,94.7,1415
34674473436714,S,Rio Americano High                                ,San Juan Unified                                  ,Sacramento     ,371,144,26,26,26,25,122,84.72,1415
34674473438504,S,San Juan High                                     ,San Juan Unified                                  ,Sacramento     ,190,25,17,17,19,18,7,28,1415
34739730000000,D,                                                  ,Center Joint Unified                              ,Sacramento     ,349,11,23,25,23,23,7,63.64,1415
34739730106377,S,Global Youth Charter                              ,Center Joint Unified                              ,Sacramento     ,12,1,*,*,*,*,*,*,1415
34739733430378,S,Center High                                       ,Center Joint Unified                              ,Sacramento     ,292,10,*,*,*,*,*,*,1415
34739733430816,S,Antelope View Charter                             ,Center Joint Unified                              ,Sacramento     ,11,0,NA,NA,NA,NA,NA,NA,1415
34752830000000,D,                                                  ,Natomas Unified                                   ,Sacramento     ,931,533,17,18,18,17,125,23.45,1415
34752830102236,S,Inderkum High                                     ,Natomas Unified                                   ,Sacramento     ,369,317,16,18,17,17,67,21.14,1415
34752830112425,S,Natomas Pacific Pathways Prep                     ,Natomas Unified                                   ,Sacramento     ,128,0,NA,NA,NA,NA,NA,NA,1415
34752830120113,S,Natomas Pacific Pathways Prep Middle              ,Natomas Unified                                   ,Sacramento     ,0,32,21,22,21,21,18,56.25,1415
34752833430584,S,Natomas High                                      ,Natomas Unified                                   ,Sacramento     ,227,141,16,17,17,17,21,14.89,1415
34752833430626,S,Discovery High                                    ,Natomas Unified                                   ,Sacramento     ,120,17,12,14,14,14,1,5.88,1415
34752833430659,S,Natomas Charter                                   ,Natomas Unified                                   ,Sacramento     ,86,26,23,23,21,21,18,69.23,1415
34765050000000,D,                                                  ,Twin Rivers Unified                               ,Sacramento     ,2554,310,17,18,18,18,72,23.23,1415
34765050101832,S,Futures High                                      ,Twin Rivers Unified                               ,Sacramento     ,51,2,*,*,*,*,*,*,1415
34765050108415,S,Heritage Peak Charter                             ,Twin Rivers Unified                               ,Sacramento     ,223,3,*,*,*,*,*,*,1415
34765050108795,S,Creative Connections Arts Academy                 ,Twin Rivers Unified                               ,Sacramento     ,33,8,*,*,*,*,*,*,1415
34765050108837,S,Community Collaborative Charter                   ,Twin Rivers Unified                               ,Sacramento     ,190,0,NA,NA,NA,NA,NA,NA,1415
34765050114272,S,SAVA: Sacramento Academic and Vocational Academy  ,Twin Rivers Unified                               ,Sacramento     ,368,0,NA,NA,NA,NA,NA,NA,1415
34765050130757,S,Highlands Community Charter                       ,Twin Rivers Unified                               ,Sacramento     ,56,0,NA,NA,NA,NA,NA,NA,1415
34765053430261,S,Pacific Career and Technology High                ,Twin Rivers Unified                               ,Sacramento     ,83,1,*,*,*,*,*,*,1415
34765053430634,S,Elwood J. Keema High                              ,Twin Rivers Unified                               ,Sacramento     ,235,0,NA,NA,NA,NA,NA,NA,1415
34765053430881,S,Vista Nueva Career and Technology High            ,Twin Rivers Unified                               ,Sacramento     ,104,1,*,*,*,*,*,*,1415
34765053433265,S,Foothill High                                     ,Twin Rivers Unified                               ,Sacramento     ,212,20,19,20,19,20,7,35,1415
34765053433794,S,Grant Union High                                  ,Twin Rivers Unified                               ,Sacramento     ,401,145,15,17,17,17,22,15.17,1415
34765053434370,S,Highlands High                                    ,Twin Rivers Unified                               ,Sacramento     ,172,40,17,17,19,18,9,22.5,1415
34765053436979,S,Rio Linda High                                    ,Twin Rivers Unified                               ,Sacramento     ,341,90,17,20,20,19,28,31.11,1415
35000000000000,C,                                                  ,                                                  ,San Benito     ,883,155,21,22,21,21,82,52.9,1415
35103550000000,D,                                                  ,San Benito County Office of Education             ,San Benito     ,40,0,NA,NA,NA,NA,NA,NA,1415
35675380000000,D,                                                  ,San Benito High                                   ,San Benito     ,764,152,21,22,21,21,81,53.29,1415
35675383537008,S,San Benito High                                   ,San Benito High                                   ,San Benito     ,703,152,21,22,21,21,81,53.29,1415
35752590000000,D,                                                  ,Aromas/San Juan Unified                           ,San Benito     ,79,3,*,*,*,*,*,*,1415
35752593530060,S,Anzar High                                        ,Aromas/San Juan Unified                           ,San Benito     ,79,3,*,*,*,*,*,*,1415
