,ActSat Number Participation,ApCourse Participation,ApCourse Passed,Asian,"Black, non-Hispanic",FreeAnd Reduced PriceLunch,Hispanic,Id,Multiracial,Native American or Native Alaskan,Native Hawaiian or Other Pacific Islander,Percent Teachers InFirst SecondYear,Plan504,Sname,"White, non-Hispanic",Year,index
2001,108,35.6,206,13.02,2.55,75.55,78.89,5457,0.26,0.62,0.35,12.9,0.8,James Lick High School,4.31,2016,
2002,108,72,221,19.01,1.65,78.1,76.45,24687,0.21,0.0,0.83,12.9,0.8,KIPP San Jose Collegiate,1.86,2016,
2003,108,50.3,81,0.0,0.0,94.79,98.58,12068,0.0,0.0,0.0,12.9,0.8,Latino College Preparatory Academy,1.42,2016,
2004,317,33.8,562,12.82,0.97,5.26,14.51,5425,5.62,0.3,0.18,5.5,2.1,Leigh High School,65.6,2016,
2005,414,48,1138,45.21,1.49,10.29,9.57,5673,2.55,0.33,0.5,10.1,4.2,Leland High School,40.34,2016,
2006,414,48,1138,58.8235,7.84314,10.29,18.6275,8798,0.0,0.0,0.0,10.1,4.2,Liberty Baptist School,14.7059,2016,
2007,0,0,1138,2.35,4.03,37.58,76.85,11156,1.01,1.01,0.0,0,2.9,Liberty High (Alternative) School,14.77,2016,
2008,0,0,1138,0.52,1.55,87.05,93.78,32218,1.04,0.0,0.0,0,2.9,Luis Valdez Leadership Academy,3.11,2016,
2009,402,59,1711,81.21,0.56,4.87,3.64,5499,3.97,0.11,0.11,4.2,0.9,Lynbrook High School,10.4,2016,
2010,6,0,1711,11.54,5.77,28.85,26.92,11870,7.69,0.0,1.92,0,8.9,Middle College High School,46.15,2016,
2011,6,0,1711,20.8955,8.95522,28.85,4.47761,8828,0.0,0.0,2.98507,0,8.9,Moran Autism Center,62.6866,2016,
2012,150,25.3,224,20.94,2.83,63.48,70.43,5458,0.51,0.22,0.87,5.7,1.2,Mt. Pleasant High School,4.2,2016,
2013,150,25.3,224,44.4444,2.06349,63.48,15.873,9108,4.92063,0.31746,0.31746,5.7,1.2,Notre Dame High School San Jose,32.0635,2016,
2014,241,25,275,24.28,5.74,52.65,57.12,5459,3.64,0.39,0.5,6.6,0.9,Oak Grove High School,8.33,2016,
2015,2,25,275,1.56,1.56,34.38,76.56,5462,4.69,1.56,1.56,25,2.1,Phoenix High School,12.5,2016,
2016,443,32.2,789,62.21,2.85,27.87,23.83,5463,5.0,0.14,0.37,3.7,1.5,Piedmont Hills High School,5.6,2016,
2017,443,32.2,789,0.0,11.4286,27.87,31.4286,16681,5.71429,0.0,0.0,3.7,1.5,Pine Hill School Second Start Learning D,51.4286,2016,
2018,242,41.3,579,16.39,3.11,28.91,33.61,5681,2.03,0.44,0.51,3,4.5,Pioneer High School,43.9,2016,
2019,242,41.3,579,16.9333,0.0,28.91,14.0,9107,14.9333,0.0,0.0,3,4.5,Presentation High School,54.1333,2016,
2020,242,0,579,5.9,2.78,68.4,88.54,12236,0.35,0.69,0.0,3,4.5,San Jose Conservation Corps Charter School,1.74,2016,
2021,99,0,579,10.67,1.79,72.99,81.78,5686,0.76,0.38,0.76,14.7,1.5,San Jose High School,3.87,2016,
2022,0,0,579,31.36,3.52,21.44,41.84,12420,3.6,0.16,0.8,8.7,0,Santa Clara County Special Education School,18.72,2016,
2023,356,31.8,675,56.18,2.4,41.7,34.87,5465,0.69,0.16,0.85,9,0.1,Silver Creek High School,4.84,2016,
2024,356,31.8,675,31.4741,0.398406,41.7,55.7769,9084,3.58566,0.0,6.3745,9,0.1,St. Patrick Elementary School,2.39044,2016,
2025,356,64,52,20.28,1.94,53.89,48.06,25616,15.56,0.28,0.83,9,0.1,Summit Public School: Rainier,13.06,2016,
2026,0,65.7,79,18.55,2.55,48.73,50.55,25620,12.0,0.73,0.36,50,3.9,Summit Public School: Tahoma,15.27,2016,
2027,46,63.4,277,39.97,8.09,11.13,30.69,17533,0.67,0.34,0.17,21.3,5.1,University Preparatory Academy Charter,20.07,2016,
2028,112,33.3,106,16.08,2.07,80.19,79.09,5460,0.83,0.07,1.1,9.8,0.5,William C. Overfelt High School,0.76,2016,
2029,169,28.5,400,7.07,4.07,37.48,54.1,5697,1.59,0.41,0.65,10.9,4.4,Willow Glen High School,32.12,2016,
2030,186,36.8,264,43.46,1.06,68.57,53.52,5466,0.28,0.11,0.28,10.2,0.1,Yerba Buena High School,1.29,2016,
2031,60,27.6,496,33.49,2.43,41.63,37.08,5647,3.79,0.4,0.66,3.7,2,Adrian Wilcox High School,22.15,2016,
2032,0,27.6,496,4.44,4.44,66.67,72.59,5638,2.22,0.74,1.48,6.9,2.4,New Valley Continuation High School,14.07,2016,
2033,0,27.6,496,0.0,0.0,66.67,21.8884,16678,2.57511,0.0,42.9185,6.9,2.4,North Valley Baptist School,32.618,2016,
2034,0,27.6,496,28.8462,7.69231,66.67,15.3846,9836,0.0,1.92308,3.84615,6.9,2.4,Pacific Autism Center For Education,42.3077,2016,
2035,0,27.6,496,0.0,12.5,75.0,62.5,25610,0.0,0.0,12.5,6.9,2.4,Santa Clara Community Day,12.5,2016,
2036,78,22.2,323,28.31,4.97,41.45,34.6,5642,4.36,0.91,0.61,1.3,2.4,Santa Clara High School,26.23,2016,
2037,78,22.2,323,62.069,0.0,41.45,3.44828,9882,1.14943,0.0,0.0,1.3,2.4,Sierra Elementary And High School,33.3333,2016,
2038,78,22.2,323,5.26316,0.877193,41.45,92.1053,9110,1.75439,0.0,0.0,1.3,2.4,St. Lawrence Academy,0.0,2016,
2039,0,0.5,323,9.25,2.64,54.19,54.63,11158,2.2,0.44,1.32,8.2,1.3,Wilson Alternative School,29.52,2016,
2040,127,25.1,273,22.18,3.46,26.05,40.98,5426,5.56,0.34,0.95,4.5,0.3,Prospect High School,26.53,2016,
2041,553,57.5,1346,59.52,0.15,0.68,5.14,5524,8.69,0.0,0.08,7.6,2.6,Saratoga High School,26.44,2016,
2042,553,57.5,1346,95.8333,0.0,0.68,0.0,30807,0.0,0.0,0.0,7.6,2.6,Valley International Academy,4.16667,2016,
2043,0,57.5,1346,37.5,0.0,62.5,62.5,14039,0.0,0.0,0.0,0,0,Community Day School,0.0,2016,
2044,219,23.8,529,28.35,1.73,35.42,44.17,5497,4.94,0.15,0.81,12.1,1.1,Fremont High School,19.85,2016,
2045,219,23.8,529,21.81,1.56,34.27,38.32,27233,10.59,0.31,0.0,12.1,1.1,Summit Public School: Denali,27.41,2016,
2046,219,23.8,529,33.1854,2.04082,34.27,5.14641,9970,12.5111,0.354925,0.0,12.1,1.1,The King's Academy,46.7613,2016,
2047,12,0,529,2.47,0.62,17.28,6.17,11165,5.56,0.0,0.0,0,3.6,Alternative Family Education School,85.19,2016,
2048,2,3.6,529,0.0,1.96,54.9,49.02,11164,7.84,0.0,0.0,0,16.9,Ark Independent Studies School,41.18,2016,
2049,29,24.4,22,2.56,3.21,14.74,17.31,12636,2.56,2.56,0.0,0,0,Cypress Charter High School,71.79,2016,
2050,29,24.4,22,2.23048,2.23048,14.74,6.3197,10237,18.5874,2.23048,4.08922,0,0,Georgiana Bruce Kirby Preparatory School,64.3123,2016,
2051,110,26.1,186,3.88,1.36,53.25,53.56,5766,2.31,0.52,0.63,7.5,5.3,Harbor High School,37.74,2016,
2052,110,26.1,186,7.14286,3.57143,53.25,3.57143,25481,0.0,0.0,7.14286,7.5,5.3,MCP Middle and High School,78.5714,2016,
2053,110,26.1,186,25.0,0.0,53.25,0.0,24382,16.6667,0.0,8.33333,7.5,5.3,Merit Academy,50.0,2016,
2054,164,83.5,357,5.21,0.77,7.14,14.48,11159,8.3,0.19,0.0,6.6,5.6,Pacific Collegiate Charter School,71.04,2016,
2055,4,83.5,357,1.52,1.37,29.18,47.11,13982,6.69,0.61,0.15,6.1,0.3,Santa Cruz County Community School,42.55,2016,
2056,159,20.6,191,2.28,2.08,28.51,29.6,5768,4.85,1.09,0.2,6.2,7.4,Santa Cruz High School,59.9,2016,
2057,159,20.6,191,22.5,5.0,28.51,12.5,24548,0.0,0.0,0.0,6.2,7.4,The Bay School,60.0,2016,
2058,213,0.2,191,1.43,0.24,10.46,15.22,11166,8.56,0.24,0.24,5.7,1.3,Scotts Valley High School,74.08,2016,
2059,2,2,191,0.0,0.0,86.0,94.0,11161,0.0,0.0,0.0,0,0,Academic/Vocational Charter Institute,6.0,2016,
2060,0,18.2,21,1.71,0.57,82.7,96.01,24766,0.0,0.19,0.38,33.3,0.6,Ceiba College Preparatory Academy,1.14,2016,
2061,0,18.2,21,5.40541,0.0,82.7,81.0811,26371,0.0,0.0,0.0,33.3,0.6,Central Christian School,13.5135,2016,
2062,0,18.2,21,16.381,1.2381,82.7,15.2381,8665,11.1429,0.0,0.857143,33.3,0.6,Monte Vista Christian,55.1429,2016,
2063,0,18.2,21,6.89655,0.0,82.7,9.1954,9453,9.1954,0.0,0.0,33.3,0.6,Mount Madonna School,74.7126,2016,
2064,2,18.2,21,0.0,0.0,96.67,100.0,14035,0.0,0.0,0.0,0,0,New School Community Day,0.0,2016,
2065,11,0.6,21,1.65,0.41,45.68,61.32,12075,1.65,0.0,0.0,0,4,Pacific Coast Charter School,34.98,2016,
2066,183,14.7,142,1.51,0.21,87.49,95.95,14760,0.21,0.07,0.0,8.1,0.1,Pajaro Valley High School,2.06,2016,
2067,183,14.7,142,8.98438,0.0,87.49,45.7031,13316,3.51562,0.0,0.0,8.1,0.1,St. Francis Central Coast Catholic High School,41.7969,2016,
2068,240,14.7,131,0.78,0.31,81.4,96.31,5755,0.16,0.0,0.0,4.9,1.2,Watsonville High School,2.44,2016,
2069,0,14.7,131,0.0,0.0,87.5,0.0,13998,0.0,12.5,0.0,0,16.7,Anderson Community Day School,87.5,2016,
2070,45,18.9,21,4.09,3.11,59.57,22.09,6456,0.33,7.36,0.65,0,1.4,Anderson High School,62.36,2016,
2071,22,7,4,2.82,0.94,52.11,8.45,12241,4.69,7.04,0.0,0,7.3,Anderson New Technology High School,76.06,2016,
2072,22,7,4,0.0,2.5641,52.11,2.5641,24301,0.0,0.0,0.0,0,7.3,Independent Educational Programs,94.8718,2016,
2073,0,1.8,4,1.92,0.0,71.15,21.15,6457,1.92,11.54,0.0,0,4.1,North Valley High School,63.46,2016,
2074,0,0,4,0.0,0.0,67.16,20.9,32230,2.99,1.49,0.0,0,4.1,Northern Summit Academy,74.63,2016,
2075,0,0,4,0.0,1.11,58.89,22.22,11168,10.0,8.89,0.0,0,0,Oakview High (Alternative) School,57.78,2016,
2076,105,13.3,104,8.36,3.93,41.97,19.92,6518,4.84,3.61,0.33,0.8,0.5,Enterprise High School,59.02,2016,
2077,105,1.2,104,1.04,1.04,69.79,15.63,31042,3.13,1.04,0.0,0.8,0.5,Escholar Academy,78.13,2016,
2078,0,1.2,104,7.14,0.0,57.14,14.29,14821,0.0,0.0,0.0,0,0,Freedom High School,78.57,2016,
2079,2,0,104,0.0,1.56,60.94,10.94,11172,4.69,12.5,1.56,0,0,Gateway Educational Options,68.75,2016,
2080,2,0,104,5.07246,2.17391,60.94,1.44928,8765,0.0,0.724638,0.0,0,0,Liberty Christian Schools,90.5797,2016,
2081,2,0,104,18.5841,0.0,60.94,17.6991,8313,3.53982,0.884956,0.0,0,0,Mercy High School,59.292,2016,
2082,0,0,104,2.17,2.17,65.22,13.04,12644,3.62,4.35,0.0,0,0,North State Independence High School,74.64,2016,
2083,0,0,104,4.0,8.0,65.22,14.0,9821,4.0,2.0,0.0,0,0,"North Valley School, Redding",68.0,2016,
2084,0,1,104,3.66,4.71,66.49,15.18,6521,6.28,8.38,0.52,0,0,Pioneer Continuation High School,61.26,2016,
2085,0,13.3,100,0.88,0.94,56.24,27.71,7385,2.97,3.17,0.2,4.1,0.7,Red Bluff High School,64.13,2016,
2086,0,13.3,100,0.88,0.88,57.89,20.18,7386,14.91,3.51,0.0,0,1.8,Salisbury High (Continuation) School,59.65,2016,
2087,0,13.3,100,1.69,0.0,65.25,20.34,32227,0.0,3.39,0.0,0,1.8,Shasta County Independent Study Charter,74.58,2016,
2088,0,13.3,100,0.0,0.0,69.64,8.93,12487,0.0,5.36,0.0,0,0,Shasta County Special Education,85.71,2016,
2089,149,21.3,315,4.75,2.75,31.36,13.76,6522,1.93,3.78,0.34,2.7,0.8,Shasta High School,72.7,2016,
2090,17,0.5,315,1.65,1.65,33.06,9.92,11170,5.79,1.65,0.0,0,1.5,Shasta Secondary Home School,79.34,2016,
2091,17,0.5,315,0.0,0.0,27.78,30.56,12551,11.11,0.0,0.0,0,1.5,Tehama County Special Education School,58.33,2016,
2092,86,51.6,270,5.48,0.41,14.58,10.24,14191,11.38,0.41,0.21,2.8,0.2,University Preparatory School,71.87,2016,
2093,62,32.3,9,0.0,0.0,32.28,15.82,7153,3.16,1.27,0.0,0,1.6,Loyalton High School,79.75,2016,
2094,4,0,9,1.19,0.0,60.71,45.24,7163,5.95,4.76,0.0,13.3,0,Butte Valley High School,42.86,2016,
2095,10,0,9,0.0,5.97,79.1,14.93,7168,10.45,1.49,0.0,0,0,Dunsmuir High School,67.16,2016,
2096,42,17.6,11,3.3,1.1,48.9,14.84,17598,5.49,8.24,0.55,20.6,2.7,Etna Union High School,66.48,2016,
2097,0,17.6,11,0.0,0.0,100.0,0.0,7173,25.0,25.0,0.0,0,0,Scott River High School,50.0,2016,
2098,0,17.6,11,0.0,5.0,100.0,15.0,26385,0.0,0.0,0.0,0,0,Scott Valley Christian Academy,80.0,2016,
2099,0,17.6,11,0.0,0.0,100.0,0.0,17438,0.0,0.0,0.0,0,0,Scott Valley Community Day School,100.0,2016,
2100,0,6.5,11,0.77,0.77,65.81,11.57,24714,11.83,3.34,0.0,0,0,Golden Eagle Charter School,71.72,2016,
2101,0,5,11,0.0,0.0,77.27,13.64,7192,4.55,9.09,0.0,0,0,Jefferson High (Continuation) School,72.73,2016,
2102,25,14.2,48,3.21,2.33,34.69,13.12,7194,7.87,1.75,0.87,0,2.2,Mt. Shasta High School,70.85,2016,
2103,2,14.2,48,0.0,0.0,34.69,75.0,3130,0.0,0.0,0.0,0,0,Tulelake Continuation High School,25.0,2016,
2104,13,0,48,0.0,0.0,72.85,67.42,3131,2.71,0.0,0.0,0,0.8,Tulelake High School,29.86,2016,
2105,17,9.8,2,8.39,7.74,63.23,18.71,7195,4.52,1.29,0.65,17.4,0,Weed High School,58.71,2016,
2106,0,9.8,2,0.0,0.0,66.67,11.11,7201,14.81,18.52,0.0,0,0,Discovery High School,55.56,2016,
2107,0,9.8,2,3.88,1.94,68.93,17.48,12319,13.59,7.77,0.0,0,0,Siskiyou County Special Education School,55.34,2016,
2108,97,7.5,23,1.63,0.33,46.67,15.93,7202,8.29,5.69,0.0,6.7,2.3,Yreka High School,68.13,2016,
2109,0,7.5,23,0.0,0.0,46.67,66.67,14869,33.33,0.0,0.0,0,0,Yreka Union High Community Day School,0.0,2016,
2110,42,23.1,385,14.6,8.47,17.85,17.01,6675,12.38,0.18,0.42,5.4,2.6,Benicia High School,46.94,2016,
2111,12,23.1,385,0.0,21.43,42.86,42.86,24852,14.29,0.0,0.0,0,0,Community Day School,21.43,2016,
2112,27,23.1,385,4.62,12.31,52.31,23.08,6679,13.85,1.54,0.0,0,4.8,Liberty High School,44.62,2016,
2113,0,23.1,385,0.0,9.09,81.82,63.64,12618,0.0,0.0,0.0,0,0,Dixon Community Day School,27.27,2016,
2114,185,15.6,109,3.2,1.96,46.35,52.49,6684,3.11,0.53,0.27,5.7,0.6,Dixon High School,38.43,2016,
2115,0,15.6,109,0.0,4.0,57.33,66.67,6686,2.67,0.0,0.0,15.4,4.3,Maine Prairie High (Continuation) School,26.67,2016,
2116,386,26.2,343,20.93,19.01,32.25,25.22,11882,8.96,0.71,0.66,12,1.4,Angelo Rodriguez High School,24.51,2016,
2117,231,0.6,343,16.19,15.18,56.42,42.2,6689,7.86,0.92,0.88,7.6,1,Armijo High School,16.77,2016,
2118,0,0.6,343,0.0,0.0,75.0,100.0,25243,0.0,0.0,0.0,50,0,Division of Unaccompanied Children's Services (Ducs) School,0.0,2016,
2119,84,12.2,56,14.21,21.34,64.1,41.09,6695,7.48,0.62,2.15,23.4,1.9,Fairfield High School,13.1,2016,
2120,0,12.2,56,11.11,18.52,66.67,18.52,25132,11.11,0.0,0.0,50,10.5,H. Glenn Richardson School,40.74,2016,
2121,0,0,56,0.79,24.41,74.8,46.46,25337,5.51,0.0,1.57,53.3,2.8,Matt Garcia Learning Center,21.26,2016,
2122,0,0,56,15.78,11.43,51.53,42.03,27115,5.8,0.64,1.29,53.3,2.8,Public Safety Academy,23.03,2016,
2123,0,0.7,56,4.09,24.04,65.47,46.8,6706,9.72,1.02,1.28,38.3,1.9,Sem Yeto Continuation High School,13.04,2016,
2124,0,0.7,56,0.0,45.76,71.19,47.46,14309,1.69,0.0,0.0,20,0,Solano County Community School,5.08,2016,
2125,0,0.7,56,11.61,13.03,35.69,29.46,12549,10.76,0.28,0.85,16,0,Solano County Special Education School,33.99,2016,
2126,0,0.7,56,3.84615,30.7692,35.69,23.0769,16738,0.0,0.0,7.69231,16,0,Spectrum Center-Solano Campus,34.6154,2016,
2127,0,0.7,56,14.29,42.86,28.57,0.0,13920,14.29,0.0,0.0,0,20,Travis Community Day School,28.57,2016,
2128,0,0.7,56,0.0,12.73,38.18,32.73,6717,5.45,0.0,1.82,0,6.5,Travis Education Center,47.27,2016,
2129,0,0.7,56,0.0,0.0,38.18,0.0,12089,0.0,0.0,0.0,0,0,Travis Independent Study School,100.0,2016,
2130,343,19.6,293,18.91,15.11,24.53,22.3,6720,8.04,0.42,1.21,4.3,2.1,Vanden High School,34.02,2016,
2131,0,19.6,293,3.73,11.18,50.31,40.99,6725,6.21,0.62,1.24,8.6,2.3,Country High School,36.02,2016,
2132,87,8.2,18,7.93,7.49,15.42,18.06,11178,11.45,0.88,0.22,12.7,2.7,Elise P. Buckingham Charter Magnet High School,53.96,2016,
2133,87,8.2,18,6.43045,14.042,15.42,11.2861,8731,10.8924,0.524934,1.70604,12.7,2.7,Vacaville Christian Schools,55.1181,2016,
2134,345,21.9,355,5.28,5.79,31.1,31.1,6737,4.28,1.01,1.01,6.3,1.8,Vacaville High School,51.53,2016,
2135,189,10.7,137,6.25,10.63,37.91,33.59,6738,5.2,0.82,1.17,6.8,2.7,Will C. Wood High School,42.35,2016,
2136,171,18.7,106,30.84,29.89,53.71,25.29,6739,2.65,0.47,2.12,15.2,0.1,Jesse M. Bethel High School,8.73,2016,
2137,171,18.7,106,42.8571,35.7143,53.71,14.2857,15233,0.0,0.0,0.0,15.2,0.1,Jesus Is Alive Christian Academy,7.14286,2016,
2138,0,18.7,106,6.04,37.36,63.74,41.21,6756,2.2,1.1,2.75,20,0,John Finney High (Continuation) School,9.34,2016,
2139,0,0,106,20.05,14.98,60.14,50.24,12090,0.72,0.48,0.72,20,0,Mit Academy,12.8,2016,
2140,0,0,106,14.9254,17.9104,60.14,4.85075,8837,25.0,1.49254,2.98507,20,0,North Hills Christian School,32.8358,2016,
2141,0,0,106,37.1849,9.2437,60.14,9.2437,8325,22.8992,0.630252,0.630252,20,0,St. Patrick-St. Vincent High School,20.1681,2016,
2142,0,0,106,26.3158,35.0877,60.14,28.0702,23419,0.0,0.0,3.50877,20,0,Starting Gate School,7.01754,2016,
2143,0,0,106,0.0,68.42,76.32,23.68,14680,5.26,0.0,0.0,56.5,0,Vallejo Education Academy,2.63,2016,
2144,108,11.3,62,16.23,30.57,68.25,42.59,6760,2.61,0.53,2.19,15.9,0.2,Vallejo High School,5.27,2016,
2145,49,12.2,21,0.77,0.0,49.36,50.13,7006,2.57,3.34,0.51,0,0.9,Cloverdale High School,42.67,2016,
2146,49,12.2,21,0.0,0.0,71.43,100.0,16859,0.0,0.0,0.0,0,0.9,Eagle Creek,0.0,2016,
2147,0,12.2,21,0.0,0.0,44.44,55.56,7008,0.0,5.56,0.0,0,17.9,Johanna Echols-Hansen High (Continuation) School,38.89,2016,
2148,101,25.7,94,2.27,0.65,38.96,55.03,7040,0.81,0.65,0.0,11,2.3,Healdsburg High School,40.58,2016,
2149,0,25.7,94,0.0,0.0,50.0,78.57,7042,0.0,0.0,0.0,0,5.6,Marce Becerra Academy,21.43,2016,
2150,0,25.7,94,33.3333,19.1358,50.0,14.1975,9048,9.87654,0.0,0.0,0,5.6,Rio Lindo Adventist Academy,23.4568,2016,
2151,0,25.7,94,0.0,0.0,50.0,32.14,7072,10.71,0.0,0.0,0,0,Carpe Diem High (Continuation) School,57.14,2016,
2152,275,25.9,442,5.88,1.25,38.38,36.9,7073,4.87,0.3,0.18,3.4,2.4,Casa Grande High School,50.62,2016,
2153,275,25.9,442,2.85714,5.71429,38.38,7.14286,26397,4.28571,4.28571,0.0,3.4,2.4,Cypress School,75.7143,2016,
2154,275,0,442,2.63,2.63,43.42,56.58,31141,3.95,1.32,1.32,3.4,2.4,Gateway To College Academy,31.58,2016,
2155,200,32.2,405,2.36,1.11,31.24,27.7,7075,2.66,0.81,0.22,8.7,0.8,Petaluma High School,65.14,2016,
2156,0,1.4,405,2.22,0.0,73.33,53.33,7077,2.22,0.0,1.11,0,2.1,San Antonio High (Continuation) School,41.11,2016,
2157,0,1.4,405,0.0,0.0,71.43,28.57,7078,7.14,3.57,0.0,0,8.3,Sonoma Mountain High (Continuation) School,60.71,2016,
2158,0,1.4,405,1.06,6.38,48.94,27.66,32235,4.26,4.26,0.0,0,8.3,South County Consortium,56.38,2016,
2159,0,1.4,405,10.7639,0.694444,48.94,17.3611,8426,8.33333,0.0,1.04167,0,8.3,St. Vincent De Paul High School,61.8056,2016,
2160,0,0,405,1.37,0.0,39.73,15.07,11182,6.85,0.0,1.37,0,8.3,Valley Oaks High (Alternative) School,75.34,2016,
2161,0,0,405,1.71,1.14,33.14,15.43,25599,6.29,0.0,0.0,0,8.3,Credo High School,75.43,2016,
2162,0,0,405,3.85,3.85,42.31,51.92,7012,1.92,1.92,3.85,0,4.9,El Camino High School,32.69,2016,
2163,0,0,405,0.0,4.0,42.31,40.0,24410,0.0,0.0,0.0,0,4.9,New Directions Adolescent Services,56.0,2016,
2164,0,0,405,4.82,2.31,37.95,24.11,12245,6.71,0.84,0.21,0,4.9,Pathways Charter School,61.01,2016,
2165,118,12.2,104,4.77,2.95,30.15,42.36,7021,2.95,1.05,0.35,0,0.3,Rancho Cotate High School,45.58,2016,
2166,54,30.6,46,12.28,1.46,10.82,16.37,12248,4.97,0.88,0.88,0,1.8,Technology High School,63.16,2016,
2167,54,30.6,46,4.76974,1.97368,10.82,8.88158,8425,11.8421,0.328947,0.986842,0,1.8,Cardinal Newman High School,71.2171,2016,
2168,35,12.9,46,6.54,1.76,65.37,78.15,7114,1.85,1.07,0.1,3.6,0.4,Elsie Allen High School,10.54,2016,
2169,92,26,468,9.61,2.5,16.84,23.02,7115,7.67,0.56,0.56,11.3,1.5,Maria Carrillo High School,56.08,2016,
2170,87,5.5,96,5.36,3.08,31.96,44.09,7121,5.6,0.92,0.62,1.1,1.4,Montgomery High School,40.33,2016,
2171,87,5.5,96,4.08163,16.3265,31.96,20.4082,9820,0.0,6.12245,2.04082,1.1,1.4,North Valley School-Santa Rosa,51.0204,2016,
2172,6,0,96,3.16,1.05,49.47,50.53,13909,6.32,2.11,1.05,15.2,1.6,Northwest Prep at Piner-Olivet School,35.79,2016,
2173,6,0,96,0.0,0.0,49.47,0.0,16755,100.0,0.0,0.0,15.2,1.6,Paideia Educational Heritage,0.0,2016,
2174,47,18.8,90,7.15,2.5,55.56,61.07,7123,3.79,1.12,1.55,0,0.2,Piner High School,22.83,2016,
2175,47,0,90,2.05,2.87,60.66,41.39,25166,10.25,0.41,0.0,0,0.2,Pivot Online Charter - North Bay,43.03,2016,
2176,47,0,90,17.0,6.0,60.66,30.0,9047,6.0,0.0,0.0,0,0.2,Redwood Adventist Academy,41.0,2016,
2177,0,0,90,2.72,1.7,48.3,53.74,7124,8.84,3.06,0.68,5.8,1.3,Ridgway High (Continuation) School,29.25,2016,
2178,0,0,90,9.35412,4.45434,48.3,8.68597,8865,1.3363,2.22717,1.11359,5.8,1.3,Rincon Valley Christian School,72.8285,2016,
2179,114,37.9,92,1.39,1.15,85.16,93.61,12610,0.57,1.07,0.16,13.1,0.7,Roseland Charter School,2.05,2016,
2180,115,13,205,5.48,1.46,30.73,37.27,7126,7.34,0.4,0.3,4.9,2.2,Santa Rosa High School,47.74,2016,
2181,115,13,205,0.0,0.0,30.73,41.4634,24483,7.31707,4.87805,0.0,4.9,2.2,Sierra School Of Sonoma County,46.3415,2016,
2182,115,13,205,8.80282,0.352113,30.73,7.39437,16758,8.80282,0.704225,0.0,4.9,2.2,Sonoma Academy,73.9437,2016,
2183,0,13,205,1.0,4.0,51.0,69.0,14616,1.0,0.0,0.0,0,0,Sonoma County Alternative Education Programs School,25.0,2016,
2184,0,13,205,3.7,1.85,66.67,80.56,31119,2.78,0.0,0.0,0,0,Stony Point Academy,11.11,2016,
2185,0,13,205,5.99455,2.17984,66.67,6.26703,8886,0.817439,0.544959,0.0,0,0,Summerfield Waldorf School And Farm,84.1962,2016,
2186,197,23.1,331,3.61,1.41,16.18,16.73,7145,2.99,0.39,0.24,2.7,2.1,Analy High School,74.63,2016,
2187,197,23.1,331,0.0,4.54545,16.18,27.2727,16749,2.27273,2.27273,0.0,2.7,2.1,"Greenacre Homes, Inc. School",63.6364,2016,
2188,197,23.1,331,0.0,2.7027,16.18,24.3243,11426,2.7027,0.0,5.40541,2.7,2.1,Journey High School,64.8649,2016,
2189,0,23.1,331,0.0,2.2,41.76,24.18,7148,2.2,2.2,2.2,0,0,Laguna High School,67.03,2016,
2190,4,0,331,0.44,0.88,7.96,12.83,11884,6.64,0.88,0.0,0,2.1,Orchard View School,78.32,2016,
2191,4,0,331,10.0,5.0,7.96,10.0,9848,30.0,0.0,0.0,0,2.1,Plumfield Academy,45.0,2016,
2192,0,0,331,0.0,2.17,54.35,34.78,25190,0.0,0.0,2.17,0,0,West Sonoma County Consortium School,60.87,2016,
2193,0,0,331,4.55,0.0,38.64,47.73,25092,0.0,2.27,0.0,0,0,Bridges Community Based School North County Conso,45.45,2016,
2194,250,17.5,330,2.75,1.29,29.32,41.76,7139,1.05,1.29,0.76,3,1.8,Windsor High School,51.11,2016,
2195,0,17.5,330,2.53,1.27,60.76,67.09,11885,0.0,6.33,0.0,0,2.3,Windsor Oaks Academy,22.78,2016,
2196,96,17.5,330,2.72,2.17,77.72,77.17,7203,1.09,2.17,0.0,14.3,2.4,Argus High (Continuation) School,14.67,2016,
2197,72,27.8,218,6.76,1.42,83.32,79.12,14072,0.76,0.6,0.55,9.9,1.4,Central Valley High School,10.8,2016,
2198,72,18.6,150,6.67,1.96,77.39,69.85,7206,0.92,0.69,1.27,5.2,1.5,Ceres High School,18.64,2016,
2199,72,18.6,150,0.87,3.49,96.94,60.26,31791,2.62,1.31,0.0,5.2,1.5,Stanislaus County Institute Of Learning,31.44,2016,
2200,97,16.3,13,2.9,1.45,12.32,21.74,13903,5.07,0.72,0.0,37.5,6.6,Whitmore Charter High School,68.12,2016,
2201,0,16.3,13,0.0,3.45,75.86,48.28,7230,0.0,0.0,0.0,0,5.1,Dickens (Billy Joe) High (Continuation) School,48.28,2016,
2202,54,12,60,0.84,0.14,40.03,49.3,7232,1.26,0.42,0.0,6.1,0.3,Hughson High School,48.03,2016,
2203,0,12,60,0.0,0.0,66.67,77.78,24684,0.0,0.0,0.0,0,0,Valley Community Day School,22.22,2016,
2204,0,12,60,2.13068,3.125,66.67,3.69318,11282,6.10795,0.0,0.0,0,0,Big Valley Christian,84.9432,2016,
2205,0,12,60,5.10753,4.56989,66.67,20.6989,8430,4.30108,0.0,0.537634,0,0,Central Catholic High School,64.7849,2016,
