Year,CDS_CODE,COUNTY,DISTRICT,SCHOOL,Charter,Latitude,Longitude,Enroll12,NumTstTakr,AvgScrEng,AvgScrRead,AvgScrMath,AvgScrSci,NumGE21,PctGE21,(%)FRPM,American Indian or Alaska Native,Asian,Pacific Islander,Filipino,Hispanic or Latino,African American,White,Two or More Races,AvgScr
2018,38684783830288,San Francisco,San Francisco Unified,Balboa High,N,37.722073,-122.43985,308.0,77.0,19.0,20.0,21.0,20.0,36.0,46.75,61.91974822974036,0.003246753246753247,0.4512987012987013,0.016233766233766232,0.10714285714285714,0.2987012987012987,0.06493506493506493,0.025974025974025976,0.012987012987012988,20.0
2018,38684783830387,San Francisco,San Francisco Unified,"Asawa (Ruth) SF Sch of the Arts, A Public School",N,37.745874,-122.44998,169.0,45.0,26.0,26.0,23.0,23.0,34.0,75.56,23.544973544973544,0.005917159763313609,0.20710059171597633,0.0,0.05325443786982249,0.16568047337278108,0.10059171597633136,0.3727810650887574,0.05325443786982249,24.5
2018,38684783830403,San Francisco,San Francisco Unified,Marshall (Thurgood) High,N,37.735717,-122.40188,115.0,25.0,16.0,17.0,19.0,19.0,6.0,24.0,64.17233560090703,0.008695652173913044,0.2782608695652174,0.034782608695652174,0.06086956521739131,0.3739130434782609,0.17391304347826086,0.034782608695652174,0.0,17.75
2018,38684783830437,San Francisco,San Francisco Unified,Gateway High,Y,37.783129,-122.43773,116.0,32.0,21.0,21.0,21.0,21.0,15.0,46.88,45.22821576763486,0.0,0.15517241379310345,0.0,0.008620689655172414,0.3706896551724138,0.11206896551724138,0.23275862068965517,0.09482758620689655,21.0
2018,38684783831765,San Francisco,San Francisco Unified,Galileo High,N,37.803401,-122.42408,496.0,162.0,21.0,21.0,23.0,22.0,90.0,55.56,64.7187329328236,0.004032258064516129,0.6512096774193549,0.006048387096774193,0.046370967741935484,0.13911290322580644,0.05241935483870968,0.06854838709677419,0.004032258064516129,21.75
2018,38684783833241,San Francisco,San Francisco Unified,Lincoln (Abraham) High,N,37.747259,-122.48132,511.0,120.0,21.0,23.0,23.0,22.0,73.0,60.83,49.87905176584422,0.003913894324853229,0.5538160469667319,0.009784735812133072,0.03522504892367906,0.24070450097847357,0.033268101761252444,0.06457925636007827,0.011741682974559686,22.25
2018,38684783833407,San Francisco,San Francisco Unified,Lowell High,N,37.731044,-122.48355,697.0,239.0,28.0,29.0,28.0,27.0,226.0,94.56,35.261808861222995,0.0014347202295552368,0.5925394548063128,0.007173601147776184,0.07890961262553801,0.10043041606886657,0.011477761836441894,0.1406025824964132,0.02295552367288379,28.0
2018,38684783834082,San Francisco,San Francisco Unified,Mission High,N,37.761403,-122.42728,302.0,114.0,17.0,17.0,18.0,18.0,20.0,17.54,59.26589077887198,0.0,0.18874172185430463,0.006622516556291391,0.026490066225165563,0.5165562913907285,0.1390728476821192,0.08609271523178808,0.009933774834437087,17.5
2018,38684783834769,San Francisco,San Francisco Unified,O'Connell (John) High,N,37.759631,-122.41468,118.0,48.0,16.0,17.0,17.0,17.0,10.0,20.83,66.3157894736842,0.0,0.1016949152542373,0.03389830508474576,0.059322033898305086,0.5254237288135594,0.1271186440677966,0.09322033898305085,0.03389830508474576,16.75
2018,38684783839081,San Francisco,San Francisco Unified,Washington (George) High,N,37.777781,-122.49203,525.0,157.0,21.0,21.0,22.0,21.0,100.0,63.69,54.345654345654346,0.0038095238095238095,0.6476190476190476,0.0038095238095238095,0.03619047619047619,0.14095238095238094,0.030476190476190476,0.08761904761904762,0.01904761904761905,21.25
2018,39103973930476,San Joaquin,San Joaquin County Office of Education,Venture Academy,Y,37.907677,-121.23095,248.0,34.0,17.0,20.0,18.0,17.0,8.0,23.53,62.438118811881196,0.004032258064516129,0.03225806451612903,0.008064516129032258,0.008064516129032258,0.592741935483871,0.06451612903225806,0.22983870967741934,0.06048387096774194,18.0
2018,39685023932308,San Joaquin,Escalon Unified,Escalon High,N,37.798639,-120.99427,190.0,24.0,20.0,22.0,22.0,21.0,16.0,66.67,44.72049689440994,0.0,0.02631578947368421,0.0,0.010526315789473684,0.47368421052631576,0.015789473684210527,0.45789473684210524,0.010526315789473684,21.25
2018,39685693933801,San Joaquin,Lincoln Unified,Lincoln High,N,38.010567,-121.33939,681.0,79.0,23.0,24.0,24.0,23.0,55.0,69.62,54.06532314107019,0.004405286343612335,0.09104258443465492,0.010279001468428781,0.04552129221732746,0.4948604992657856,0.08223201174743025,0.24522760646108663,0.02643171806167401,23.5
2018,39685773933959,San Joaquin,Linden Unified,Linden High,N,38.021357,-121.08893,139.0,38.0,22.0,23.0,21.0,21.0,22.0,57.89,58.52895148669796,0.0,0.02877697841726619,0.014388489208633094,0.0,0.49640287769784175,0.0,0.4460431654676259,0.014388489208633094,21.75
2018,39685850101956,San Joaquin,Lodi Unified,Aspire Benjamin Holt College Preparatory Academy,Y,38.037047,-121.27444,72.0,76.0,20.0,20.0,21.0,20.0,33.0,43.42,48.5645933014354,0.013888888888888888,0.1527777777777778,0.013888888888888888,0.041666666666666664,0.5694444444444444,0.041666666666666664,0.125,0.041666666666666664,20.25
2018,39685850108225,San Joaquin,Lodi Unified,Ronald E. McNair High,N,38.040375,-121.29840,409.0,72.0,20.0,21.0,21.0,20.0,33.0,45.83,78.33333333333333,0.004889975550122249,0.4254278728606357,0.014669926650366748,0.07823960880195599,0.3105134474327628,0.10024449877750612,0.05867970660146699,0.0024449877750611247,20.5
2018,39685853930237,San Joaquin,Lodi Unified,Bear Creek High,N,38.051138,-121.35130,459.0,92.0,22.0,23.0,23.0,22.0,53.0,57.61,59.185562239703835,0.004357298474945534,0.20915032679738563,0.004357298474945534,0.11764705882352941,0.3355119825708061,0.1328976034858388,0.1568627450980392,0.010893246187363835,22.5
2018,39685853930443,San Joaquin,Lodi Unified,Middle College High,N,37.996622,-121.31485,57.0,37.0,25.0,26.0,25.0,24.0,29.0,78.38,52.82258064516129,0.017543859649122806,0.5964912280701754,0.017543859649122806,0.05263157894736842,0.19298245614035087,0.03508771929824561,0.07017543859649122,0.0,25.0
2018,39685853934759,San Joaquin,Lodi Unified,Tokay High,N,38.108275,-121.28453,487.0,106.0,20.0,22.0,22.0,21.0,57.0,53.77,64.73988439306359,0.004106776180698152,0.07802874743326489,0.004106776180698152,0.012320328542094456,0.5564681724845996,0.024640657084188913,0.2915811088295688,0.0,21.25
2018,39685853934783,San Joaquin,Lodi Unified,Lodi High,N,38.134161,-121.29049,463.0,129.0,23.0,23.0,24.0,23.0,94.0,72.87,51.46788990825688,0.008639308855291577,0.03455723542116631,0.0,0.012958963282937365,0.38444924406047515,0.004319654427645789,0.531317494600432,0.01511879049676026,23.25
2018,39685930101576,San Joaquin,Manteca Unified,Weston Ranch High,N,37.901023,-121.30851,283.0,25.0,21.0,21.0,21.0,20.0,15.0,60.0,71.843853820598,0.0,0.12367491166077739,0.0035335689045936395,0.127208480565371,0.4275618374558304,0.2226148409893993,0.0812720848056537,0.014134275618374558,20.75
2018,39685930116376,San Joaquin,Manteca Unified,Lathrop High,N,37.826445,-121.28020,298.0,30.0,22.0,23.0,22.0,21.0,18.0,60.0,56.616541353383454,0.020134228187919462,0.1174496644295302,0.0,0.16778523489932887,0.4798657718120805,0.09060402684563758,0.11073825503355705,0.013422818791946308,22.0
2018,39685933930310,San Joaquin,Manteca Unified,Sierra High,N,37.793550,-121.24364,338.0,34.0,20.0,23.0,20.0,22.0,16.0,47.06,47.30580825752274,0.005917159763313609,0.1242603550295858,0.008875739644970414,0.05621301775147929,0.4970414201183432,0.03254437869822485,0.257396449704142,0.01775147928994083,21.25
2018,39685933932001,San Joaquin,Manteca Unified,East Union High,N,37.821988,-121.23569,384.0,50.0,20.0,21.0,21.0,21.0,20.0,40.0,53.99633923123856,0.0078125,0.07552083333333333,0.0078125,0.03125,0.5234375,0.020833333333333332,0.3203125,0.013020833333333334,20.75
2018,39685933935103,San Joaquin,Manteca Unified,Manteca High,N,37.797393,-121.21183,352.0,32.0,20.0,21.0,21.0,21.0,17.0,53.13,56.49752475247525,0.0,0.0625,0.014204545454545454,0.056818181818181816,0.5596590909090909,0.056818181818181816,0.24431818181818182,0.005681818181818182,20.75
2018,39686503935756,San Joaquin,Ripon Unified,Ripon High,N,37.741419,-121.12857,205.0,64.0,22.0,23.0,21.0,21.0,42.0,65.63,34.56121343445287,0.00975609756097561,0.024390243902439025,0.004878048780487805,0.004878048780487805,0.35121951219512193,0.004878048780487805,0.5609756097560976,0.03902439024390244,21.75
2018,39686760108159,San Joaquin,Stockton Unified,Cesar Chavez High,N,38.013100,-121.26811,505.0,24.0,17.0,19.0,18.0,19.0,4.0,16.67,69.234404536862,0.02178217821782178,0.21584158415841584,0.007920792079207921,0.07722772277227723,0.47128712871287126,0.15841584158415842,0.03762376237623762,0.009900990099009901,18.25
2018,39686760118497,San Joaquin,Stockton Unified,Aspire Langston Hughes Academy,Y,37.975822,-121.28033,75.0,87.0,15.0,16.0,17.0,17.0,16.0,18.39,71.334214002642,0.0,0.09333333333333334,0.0,0.02666666666666667,0.6533333333333333,0.16,0.05333333333333334,0.013333333333333334,16.25
2018,39686760119743,San Joaquin,Stockton Unified,Stockton Unified Early College Academy,Y,37.967174,-121.28962,94.0,79.0,22.0,23.0,23.0,21.0,56.0,70.89,63.78504672897196,0.02127659574468085,0.32978723404255317,0.031914893617021274,0.11702127659574468,0.39361702127659576,0.05319148936170213,0.0425531914893617,0.010638297872340425,22.25
2018,39686760120733,San Joaquin,Stockton Unified,Stockton Collegiate International Secondary,Y,37.952846,-121.28498,42.0,21.0,21.0,22.0,21.0,22.0,11.0,52.38,53.321033210332104,0.0,0.07142857142857142,0.0,0.047619047619047616,0.5238095238095238,0.07142857142857142,0.21428571428571427,0.07142857142857142,21.5
2018,39686760123802,San Joaquin,Stockton Unified,Health Careers Academy,Y,37.965270,-121.28436,79.0,44.0,17.0,19.0,18.0,19.0,9.0,20.45,70.63655030800821,0.0,0.22784810126582278,0.0379746835443038,0.08860759493670886,0.5443037974683544,0.0379746835443038,0.05063291139240506,0.012658227848101266,18.25
2018,39686760124248,San Joaquin,Stockton Unified,Pacific Law Academy,Y,37.984705,-121.32296,41.0,15.0,19.0,20.0,19.0,20.0,4.0,26.67,64.1025641025641,0.0,0.07317073170731707,0.0,0.024390243902439025,0.7317073170731707,0.024390243902439025,0.12195121951219512,0.024390243902439025,19.5
2018,39686763932100,San Joaquin,Stockton Unified,Edison High,N,37.938392,-121.28867,458.0,36.0,17.0,20.0,20.0,18.0,14.0,38.89,82.96780214652357,0.034934497816593885,0.10262008733624454,0.0,0.11790393013100436,0.6135371179039302,0.11135371179039301,0.010917030567685589,0.008733624454148471,18.75
2018,39686763932654,San Joaquin,Stockton Unified,Franklin High,N,37.972844,-121.23670,451.0,51.0,18.0,20.0,20.0,20.0,20.0,39.22,78.02303262955854,0.022172949002217297,0.04212860310421286,0.0066518847006651885,0.011086474501108648,0.7982261640798226,0.05321507760532151,0.0598669623059867,0.0066518847006651885,19.5
2018,39686763937406,San Joaquin,Stockton Unified,Stagg Senior High,N,37.981731,-121.32241,360.0,32.0,18.0,20.0,20.0,19.0,11.0,34.38,75.26254375729287,0.04722222222222222,0.06666666666666667,0.002777777777777778,0.013888888888888888,0.5583333333333333,0.1361111111111111,0.15555555555555556,0.019444444444444445,19.25
2018,39754990102392,San Joaquin,Tracy Joint Unified,Millennium Charter,Y,37.745254,-121.42456,120.0,16.0,23.0,24.0,22.0,20.0,9.0,56.25,24.299065420560748,0.008333333333333333,0.11666666666666667,0.0,0.03333333333333333,0.5416666666666666,0.075,0.19166666666666668,0.03333333333333333,22.25
2018,39754990119040,San Joaquin,Tracy Joint Unified,John C. Kimball High,N,37.733322,-121.47469,340.0,64.0,21.0,22.0,21.0,21.0,32.0,50.0,36.043360433604335,0.0058823529411764705,0.20294117647058824,0.0029411764705882353,0.10882352941176471,0.3088235294117647,0.08529411764705883,0.2411764705882353,0.04411764705882353,21.25
2018,39754993930302,San Joaquin,Tracy Joint Unified,Merrill F. West High,N,37.747047,-121.44841,523.0,72.0,18.0,19.0,19.0,18.0,21.0,29.17,55.82272512965582,0.0019120458891013384,0.0994263862332696,0.01338432122370937,0.06309751434034416,0.5239005736137667,0.09560229445506692,0.17973231357552583,0.022944550669216062,18.5
2018,39754993938008,San Joaquin,Tracy Joint Unified,Tracy High,N,37.741525,-121.41892,531.0,134.0,24.0,24.0,23.0,24.0,94.0,70.15,38.476190476190474,0.0018832391713747645,0.12052730696798493,0.005649717514124294,0.054613935969868174,0.4199623352165725,0.05084745762711865,0.3050847457627119,0.04143126177024482,23.75
2018,39767600128967,San Joaquin,Lammersville Joint Unified,Mountain House High,N,37.748776,-121.55108,261.0,24.0,25.0,25.0,24.0,24.0,18.0,75.0,21.937086092715234,0.0038314176245210726,0.2681992337164751,0.01532567049808429,0.1724137931034483,0.19540229885057472,0.05747126436781609,0.2260536398467433,0.04597701149425287,24.5
2018,40687004030755,San Luis Obispo,Atascadero Unified,Atascadero High,N,35.483940,-120.67107,284.0,56.0,25.0,26.0,24.0,23.0,41.0,73.21,33.50903614457831,0.02112676056338028,0.014084507042253521,0.0,0.007042253521126761,0.2992957746478873,0.02464788732394366,0.6267605633802817,0.007042253521126761,24.5
2018,40687590125328,San Luis Obispo,Lucia Mar Unified,Central Coast New Tech High,N,35.048214,-120.48774,76.0,20.0,25.0,27.0,23.0,26.0,17.0,85.0,32.9073482428115,0.013157894736842105,0.02631578947368421,0.0,0.02631578947368421,0.2631578947368421,0.0,0.6052631578947368,0.06578947368421052,25.25
2018,40687594030268,San Luis Obispo,Lucia Mar Unified,Nipomo High,N,35.052305,-120.48631,190.0,31.0,23.0,24.0,22.0,23.0,20.0,64.52,66.19565217391305,0.005263157894736842,0.015789473684210527,0.010526315789473684,0.015789473684210527,0.531578947368421,0.005263157894736842,0.38421052631578945,0.015789473684210527,23.0
2018,40687594030557,San Luis Obispo,Lucia Mar Unified,Arroyo Grande High,N,35.109520,-120.58075,522.0,180.0,24.0,24.0,24.0,23.0,132.0,73.33,36.45581844519556,0.005747126436781609,0.022988505747126436,0.0019157088122605363,0.013409961685823755,0.2950191570881226,0.005747126436781609,0.6111111111111112,0.044061302681992334,23.75
2018,40688094034807,San Luis Obispo,San Luis Coastal Unified,Morro Bay High,N,35.380082,-120.85726,206.0,42.0,24.0,25.0,23.0,23.0,32.0,76.19,38.73325213154689,0.0,0.043689320388349516,0.0,0.04854368932038835,0.24271844660194175,0.014563106796116505,0.6359223300970874,0.014563106796116505,23.75
2018,40688094036703,San Luis Obispo,San Luis Coastal Unified,San Luis Obispo High,N,35.282415,-120.65256,344.0,150.0,26.0,26.0,25.0,25.0,127.0,84.67,28.899082568807337,0.005813953488372093,0.04941860465116279,0.0,0.0029069767441860465,0.2558139534883721,0.005813953488372093,0.6133720930232558,0.0377906976744186,25.5
2018,40688414037701,San Luis Obispo,Templeton Unified,Templeton High,N,35.540800,-120.71064,196.0,72.0,26.0,26.0,24.0,24.0,63.0,87.5,13.765182186234817,0.00510204081632653,0.02040816326530612,0.00510204081632653,0.01020408163265306,0.15816326530612246,0.00510204081632653,0.7346938775510204,0.061224489795918366,25.0
2018,40754574035754,San Luis Obispo,Paso Robles Joint Unified,Paso Robles High,N,35.616803,-120.67070,468.0,81.0,23.0,24.0,22.0,22.0,55.0,67.9,41.903873075128324,0.004273504273504274,0.014957264957264958,0.00641025641025641,0.004273504273504274,0.4700854700854701,0.021367521367521368,0.4594017094017094,0.019230769230769232,22.75
2018,41688904132817,San Mateo,Cabrillo Unified,Half Moon Bay High,N,37.473215,-122.42846,252.0,90.0,25.0,26.0,24.0,24.0,73.0,81.11,34.67336683417086,0.003968253968253968,0.01984126984126984,0.0,0.011904761904761904,0.43253968253968256,0.011904761904761904,0.5119047619047619,0.007936507936507936,24.75
2018,41689240127548,San Mateo,Jefferson Union High,Summit Public School: Shasta,Y,37.666491,-122.47673,106.0,55.0,24.0,24.0,23.0,24.0,36.0,65.45,23.893805309734514,0.0,0.16981132075471697,0.0,0.10377358490566038,0.29245283018867924,0.02830188679245283,0.27358490566037735,0.08490566037735849,23.75
2018,41689244133393,San Mateo,Jefferson Union High,Jefferson High,N,37.695804,-122.46473,269.0,33.0,20.0,21.0,20.0,21.0,17.0,51.52,49.82517482517482,0.0,0.09293680297397769,0.011152416356877323,0.3940520446096654,0.3754646840148699,0.03345724907063197,0.040892193308550186,0.05204460966542751,20.5
2018,41689244135075,San Mateo,Jefferson Union High,Oceana High,N,37.636896,-122.48687,157.0,20.0,25.0,25.0,24.0,23.0,16.0,80.0,30.694668820678512,0.0,0.2484076433121019,0.0,0.24203821656050956,0.2484076433121019,0.01910828025477707,0.17834394904458598,0.06369426751592357,24.25
2018,41689244137535,San Mateo,Jefferson Union High,Terra Nova High,N,37.592477,-122.47565,241.0,35.0,25.0,26.0,24.0,25.0,29.0,82.86,21.99124726477024,0.004149377593360996,0.04979253112033195,0.024896265560165973,0.13278008298755187,0.2821576763485477,0.012448132780082987,0.38589211618257263,0.1078838174273859,25.0
2018,41689244137790,San Mateo,Jefferson Union High,Westmoor High,N,37.683475,-122.48473,426.0,37.0,27.0,26.0,26.0,25.0,32.0,86.49,40.08866371120963,0.0,0.2652582159624413,0.0,0.4460093896713615,0.16901408450704225,0.007042253521126761,0.06807511737089202,0.04460093896713615,26.0
2018,41690470129759,San Mateo,San Mateo Union High,Design Tech High,Y,37.532915,-122.26444,128.0,49.0,26.0,26.0,24.0,24.0,40.0,81.63,8.51449275362319,0.0,0.2890625,0.0078125,0.046875,0.1796875,0.0078125,0.3515625,0.109375,25.0
2018,41690474130217,San Mateo,San Mateo Union High,Aragon High,N,37.551654,-122.32847,376.0,116.0,28.0,28.0,28.0,28.0,104.0,89.66,21.90359975594875,0.0,0.26595744680851063,0.034574468085106384,0.06648936170212766,0.2473404255319149,0.013297872340425532,0.26595744680851063,0.10638297872340426,28.0
2018,41690474130472,San Mateo,San Mateo Union High,Burlingame High,N,37.582020,-122.34860,383.0,143.0,28.0,27.0,27.0,26.0,129.0,90.21,11.932203389830509,0.0026109660574412533,0.1514360313315927,0.005221932114882507,0.02610966057441253,0.23237597911227154,0.005221932114882507,0.48825065274151436,0.08877284595300261,27.0
2018,41690474130738,San Mateo,San Mateo Union High,Capuchino High,N,37.609938,-122.40628,300.0,51.0,23.0,23.0,24.0,23.0,35.0,68.63,35.614179719703216,0.0033333333333333335,0.11666666666666667,0.04666666666666667,0.07333333333333333,0.49333333333333335,0.0033333333333333335,0.21,0.05333333333333334,23.25
2018,41690474133070,San Mateo,San Mateo Union High,Hillsdale High,N,37.532228,-122.31511,362.0,77.0,26.0,25.0,26.0,25.0,66.0,85.71,19.947848761408082,0.0,0.17679558011049723,0.0055248618784530384,0.06077348066298342,0.2541436464088398,0.019337016574585635,0.4143646408839779,0.06906077348066299,25.5
2018,41690474134557,San Mateo,San Mateo Union High,Mills High,N,37.593162,-122.38911,336.0,109.0,28.0,27.0,28.0,28.0,99.0,90.83,22.295081967213115,0.0,0.5029761904761905,0.020833333333333332,0.10119047619047619,0.19940476190476192,0.005952380952380952,0.11904761904761904,0.050595238095238096,27.75
