,City,Sname,Type,gsId,Lat,Lon,Enrollment,gsRating,ParentRating
2932,Rancho Cucamonga,"Bright Futures Academy, Rancho Cucamonga",private,31473,34.090775,-117.59407,,,
2933,Rancho Cucamonga,By His Grace Christian Academy,private,26200,34.07858,-117.59549,,,
2934,Rancho Cucamonga,Etiwanda Academy,private,16461,34.117367,-117.54399,,,3
2935,Rancho Cucamonga,Los Osos High School,public,12199,34.143444,-117.55841,3198,9,4
2936,Rancho Cucamonga,Rancho Academy of Learning,private,26224,34.090633,-117.59465,,,
2937,Rancho Cucamonga,Rancho Christian Academy,private,16496,34.111145,-117.57129,,,3
2938,Rancho Cucamonga,Rancho Cucamonga High School,public,5013,34.13192,-117.55107,3444,9,4
2939,Rancho Cucamonga,Solid Foundation Christian Academy,private,30760,34.119717,-117.57298,,,
2940,Rancho Cucamonga,Upland Christian Academy,private,9136,34.102715,-117.56445,593,,4
2941,Rancho Cucamonga,Upland Christian Academy,private,26231,34.102493,-117.56849,,,1
2942,Redlands,Arrowhead Christian Academy,private,9248,34.05422,-117.20123,374,,4
2943,Redlands,Citrus Valley Christian Academy,private,16457,34.058773,-117.22318,,,
2944,Redlands,Citrus Valley High School,public,25001,34.08099,-117.19118,2191,8,5
2945,Redlands,Colton-Redlands-Yucaipa Rop School,public,14989,34.068253,-117.2048,,,
2946,Redlands,Gorman Learning Center,charter,10940,34.06781,-117.217,2236,3,4
2947,Redlands,Grove School,charter,12026,34.054096,-117.2174,214,8,3
2948,Redlands,Orange Grove Academy,private,26222,34.05147,-117.13122,,,
2949,Redlands,Orangewood High (Continuation) School,public,5214,34.059837,-117.19142,253,,5
2950,Redlands,Packinghouse Christian Academy,private,9533,34.07654,-117.212364,179,,4
2951,Redlands,Redlands Adult,public,13765,34.06014,-117.19235,,,
2952,Redlands,Redlands Adventist Academy,private,9046,34.053303,-117.198845,450,,4
2953,Redlands,Redlands Eacademy,public,31128,34.059643,-117.19239,73,,
2954,Redlands,Redlands East Valley High School,public,5215,34.06128,-117.12868,2158,8,4
2955,Redlands,Redlands Senior High School,public,5216,34.055428,-117.17236,2351,9,4
2956,Redlands,Roads To Learning,private,16500,34.0494,-117.1946,,,
2957,Rialto,Altus Academy Rialto,private,24143,34.155952,-117.40277,,,5
2958,Rialto,California Language Institute Inc.,private,26201,34.126114,-117.39378,,,
2959,Rialto,Eisenhower Senior High School,public,5225,34.1246,-117.37908,2425,4,3
2960,Rialto,Lighthouse Christian Academy,private,9808,34.08083,-117.38244,,,
2961,Rialto,Milor Continuation High School,public,5235,34.08506,-117.37397,245,,5
2962,Rialto,"Olympiad Academy, Inc.",private,26220,34.086338,-117.38982,,,
2963,Rialto,Rialto Alternative (Adult) Education,public,14399,34.105133,-117.37316,,,
2964,Rialto,Rialto High School,public,5240,34.11032,-117.35699,2716,5,3
2965,Rialto,Solid Foundation Christian Academy,private,23978,34.113808,-117.38031,,,
2966,Rialto,Vista Norte Public Charter,charter,32690,34.12271,-117.36715,,,
2967,Rialto,Wilmer Amina Carter High School,public,13976,34.147522,-117.40106,2411,5,3
2969,San Bernardino,Alta Vista South,charter,31697,34.102676,-117.2985,473,,
2970,San Bernardino,Anderson School,public,12595,34.106518,-117.27518,111,1,4
2971,San Bernardino,Aquinas High School,private,8358,34.143745,-117.24445,550,,4
2972,San Bernardino,Arroyo Valley High School,public,12028,34.121292,-117.33658,2617,4,4
2973,San Bernardino,Asa Charter School,charter,14485,34.15539,-117.29403,232,1,3
2974,San Bernardino,Blue Dolphin Academy,private,23971,34.150894,-117.35364,,,
2975,San Bernardino,Cajon High School,public,5258,34.175583,-117.30933,2836,6,4
2976,San Bernardino,Community School/Independent Alternative Education,public,13962,34.110413,-117.29344,524,,
2977,San Bernardino,Dikaios Christian Academy,private,16459,34.135326,-117.298676,140,,5
2978,San Bernardino,Eagle Valley School,private,9819,34.11853,-117.291534,,,1
2979,San Bernardino,Forever Learning Our Way Private School,private,26207,34.09668,-117.34493,,,
2980,San Bernardino,Gateway Education Center,private,11286,34.16801,-117.309975,,,3
2981,San Bernardino,Indian Springs High,public,27061,34.111282,-117.25232,1797,2,
2982,San Bernardino,Inland Career Education Center,public,14188,34.121777,-117.29469,,,
2983,San Bernardino,Middle College High School,public,12029,34.090393,-117.31233,270,9,4
2984,San Bernardino,Mountainside Private School,private,16487,34.236675,-117.40189,,,
2985,San Bernardino,Odell Young Alternative II School,private,17335,34.146423,-117.25555,,,
2986,San Bernardino,Odell Young Alternative School,private,10312,34.141247,-117.252304,,,
2987,San Bernardino,Options for Youth-San Bernardino School,charter,25161,34.083225,-117.29313,561,2,5
2988,San Bernardino,Pacific High School,public,5287,34.12869,-117.26548,1350,1,3
2989,San Bernardino,"Petros Christian Academy, Inc.",private,11472,34.163784,-117.30461,,,1
2990,San Bernardino,Pioneer Point Christian Academy,private,26223,35.791035,-117.35794,13,,5
2991,San Bernardino,Provisional Accelerated Learning Academy,charter,12027,34.150707,-117.35467,167,,3
2992,San Bernardino,Public Safety Academy,charter,14986,34.099724,-117.25447,410,3,4
2993,San Bernardino,Regency High School At Shandin Hills,private,10517,34.17031,-117.30952,,,
2994,San Bernardino,SIATech at Inland Empire,charter,26523,34.153152,-117.33864,,,
2995,San Bernardino,San Bernardino City Community Day,public,31186,34.107418,-117.27078,13,,
2996,San Bernardino,San Bernardino County Rop School,public,14991,34.11021,-117.29407,,,
2998,San Bernardino,San Bernardino High School,public,5297,34.131763,-117.29422,1621,3,3
2999,San Bernardino,San Gorgonio High School,public,5298,34.128536,-117.23685,2044,5,4
3000,San Bernardino,Sierra High School,public,5301,34.11579,-117.29562,420,,4
3001,San Bernardino,Temple Learning Center,private,16510,34.120834,-117.32683,,,4
3002,Twentynine Palms,Apostolic Christian Academy,private,12845,34.202732,-115.75752,,,5
3003,Twentynine Palms,"Bright Futures Academy, Morongo",private,31472,34.155293,-116.038895,,,
3004,Twentynine Palms,Desert View Academy,private,31478,34.12925,-116.1169,,,
3005,Twentynine Palms,Living Water Christian Academy,private,16480,34.2452,-116.0907,,,
3006,Twentynine Palms,Morongo Basin Learning Academy,private,26217,34.150436,-116.03658,,,
3007,Twentynine Palms,Twentynine Palms High School,public,5147,34.14181,-116.07394,782,4,3
3008,Twentynine Palms,Uhs Schools Morongo Valley,private,30804,34.15381,-116.0373,,,
3009,Upland,Adult Education,public,17077,34.10452,-117.65869,,,
3010,Upland,Faith Christian Academy,private,16451,34.103172,-117.69152,,,
3011,Upland,"Gospel Restoration Academy, The",private,17328,34.101566,-117.64221,,,
3012,Upland,Hillside High School,public,5329,34.09601,-117.67997,168,,4
3013,Upland,Inland Conservatory For The Performing Arts School,private,31480,34.09888,-117.66114,42,,5
3014,Upland,Mountain View Christian Academy,private,16484,34.11335,-117.63019,,,5
3015,Upland,Mountain View Christian Academy,private,30711,34.099804,-117.64654,,,
3016,Upland,Upland High School,public,5335,34.103535,-117.6547,3391,7,4
3017,Upland,Western Christian High School,private,8917,34.09609,-117.65261,,,3
3018,Victorville,Aspen Christian,private,26682,34.51403,-117.36324,,,
3019,Victorville,Aspen Christian School,private,16444,34.4859,-117.3715,,,
3020,Victorville,Brentwood Christian,private,17323,34.519,-117.3581,,,
3021,Victorville,"Bright Futures Academy, Victorville",private,31474,34.472572,-117.28219,80,,
3022,Victorville,Cobalt Institute Of Math And Science Academy,public,5351,34.502167,-117.3808,1120,6,3
3023,Victorville,Excelsior Charter School,charter,11085,34.471027,-117.26081,1939,3,5
3024,Victorville,"Gate Christian School, The",private,16463,34.46454,-117.36322,,,5
3025,Victorville,Gate Way Chapel Christian Academy,private,16465,34.5105,-117.3655,,,
3026,Victorville,Goodwill High School,public,5352,34.53078,-117.30632,206,,4
3027,Victorville,Lakeview Christian School,private,23974,34.4568,-117.379234,,,
3029,Victorville,Mojave River Academy,charter,17056,34.521187,-117.30407,1500,,4
3030,Victorville,Options For Youth-Victorville Charter School,charter,11084,34.470497,-117.33706,2284,1,5
3031,Victorville,Performance Academy,private,16494,34.4771,-117.3714,,,
3032,Victorville,Silverado High School,public,5354,34.503975,-117.37312,2182,1,3
3033,Victorville,University Preparatory School,public,14988,34.51338,-117.36087,1115,9,4
3034,Victorville,Victor Christian Home Studies,private,23980,34.48665,-117.33109,,,
3035,Victorville,Victor Valley Adult Education,public,13653,34.53049,-117.30587,,,
3036,Victorville,Victor Valley Christian Elementary School,private,8575,34.485817,-117.33106,338,,4
3038,Victorville,Victor Valley High School,public,5355,34.52907,-117.30388,1892,2,3
3039,Yucaipa,Advanced Education Services-Live Oak,private,16439,34.0066,-117.0624,,,
3040,Yucaipa,Advanced Education Services-Live Oak School,private,10389,34.058056,-117.026695,,,
3041,Yucaipa,Alder Academy,private,16442,34.0334,-116.94139,,,
3042,Yucaipa,Alloii Academy,private,31468,34.014854,-117.011856,,,
3043,Yucaipa,Green Valley High School,public,5359,34.008545,-117.0198,113,,5
3045,Yucaipa,Oak View High School & Education Center,public,13636,34.029095,-117.06064,79,,5
3046,Yucaipa,Tree of Life Academy,private,16511,34.0663,-117.0256,,,1
3047,Yucaipa,Yucaipa Adult Education,public,14678,34.0292,-117.06057,,,
3048,Yucaipa,Yucaipa High School,public,5365,34.033966,-117.08568,2775,6,3
3049,Yucca Valley,Beacon Hill Academy,private,31471,34.097015,-116.42115,,,
3050,Yucca Valley,Berean Christian Academy,private,17322,34.0993,-116.3907,,,
3051,Yucca Valley,Black Rock Alternative/Continuation School,public,5145,34.12778,-116.37352,121,,5
3052,Yucca Valley,Calvary Baptist Church School,private,12890,34.12877,-116.41656,14,,5
3053,Yucca Valley,Grace Christian,private,9416,34.137306,-116.37449,,,4
3054,Yucca Valley,Joshua Springs Academy,private,26208,34.09667,-116.412155,,,
3055,Yucca Valley,Joshua Springs Christian Schools,private,10274,34.096737,-116.411865,300,,5
3056,Yucca Valley,Lighthouse Christian Academy,private,16478,34.1241,-116.3948,,,
3057,Yucca Valley,Lionsgate Christian School,private,26211,34.122345,-116.463356,,,
3058,Yucca Valley,Our Lady Of The Desert,private,15285,34.108402,-116.44762,,,5
3059,Yucca Valley,Yucca Valley High School,public,5151,34.11372,-116.42292,1359,3,2
3060,Carlsbad,Army and Navy Academy,private,8553,33.162876,-117.35455,300,,5
3061,Carlsbad,Audeo Charter Ii,charter,32444,33.178326,-117.33234,,,
3062,Carlsbad,Carlsbad Adult,public,14266,33.12287,-117.26761,,,
3063,Carlsbad,Carlsbad High School,public,5866,33.1624,-117.32698,2459,9,3
3064,Carlsbad,Carlsbad Seaside Academy,public,11124,33.16234,-117.32762,40,8,5
3066,Carlsbad,Casa Montessori De Carlsbad,private,13332,33.155666,-117.341965,,,5
3067,Carlsbad,Futures Academy - Carlsbad,private,31505,33.12102,-117.32329,60,,
3068,Carlsbad,Pacific Ridge School,private,23995,33.12276,-117.24975,616,,4
3069,Carlsbad,Sage Creek High School,public,31104,33.156963,-117.28597,1256,10,3
3070,Chula Vista,Alta Vista Academy,public,14673,32.61872,-117.02445,48,,5
3071,Chula Vista,Bay View Christian Academy,private,16521,32.7113,-116.9831,,,5
3072,Chula Vista,Berean Bible Baptist Academy,private,17339,32.652412,-116.96559,,,3
3073,Chula Vista,Berean Bible Baptist Academy,private,26689,32.650944,-116.96237,24,,
3074,Chula Vista,Bonita Vista Senior High School,public,6279,32.64603,-117.00114,2496,8,3
3075,Chula Vista,Calvary Christian Academy,private,9609,32.63236,-116.98477,396,,4
3076,Chula Vista,Calvary Christian Junior/Senior High School,private,24184,32.632347,-116.98393,465,,1
3077,Chula Vista,Castle Park Senior High School,public,6281,32.606983,-117.05284,1533,4,4
3078,Chula Vista,Chula Vista Adult,public,14873,32.61477,-117.075,,,
3079,Chula Vista,Chula Vista Learning Community Charter School,charter,5827,32.620686,-117.08495,1444,6,4
3080,Chula Vista,Chula Vista Senior High School,public,6283,32.62203,-117.07697,2598,5,4
3081,Chula Vista,Covenant Christian,private,16535,32.62342,-117.036316,,,
3082,Chula Vista,Diego Springs Academy,charter,31940,32.63715,-117.09228,280,,
3083,Chula Vista,East Hills Academy,public,17500,32.6101,-117.0768,90,1,5
3084,Chula Vista,Eastlake High School,public,6284,32.646442,-116.96522,3113,9,3
3085,Chula Vista,Hawking S.T.E.A.M. Charter,charter,27082,32.605904,-117.06115,630,7,
3086,Chula Vista,High Tech High Chula Vista School,charter,17476,32.62223,-116.95962,639,8,4
3087,Chula Vista,Highland Institute,private,31506,32.634518,-117.089355,,,
3088,Chula Vista,Hilltop Senior High School,public,6287,32.636852,-117.0599,2200,6,4
3089,Chula Vista,Lutheran High School Of San Diego,private,26255,32.64158,-117.00669,,,
3090,Chula Vista,Maac Community Charter School,charter,12044,32.604298,-117.06543,298,,5
3091,Chula Vista,Mater Dei Catholic High School,private,8401,32.62046,-116.97633,,,4
3093,Chula Vista,Mueller Charter (Robert L.) School,charter,5844,32.62623,-117.09284,1297,8,4
3094,Chula Vista,National University Virtual High School,private,17724,32.62341,-117.09501,310,,2
3095,Chula Vista,Olympian High School,public,17054,32.607105,-116.97209,2519,9,4
3096,Chula Vista,Options Secondary School,public,11121,32.61526,-117.07696,198,3,4
3097,Chula Vista,Otay Christian Academy,private,16561,32.597622,-117.06274,,,5
3098,Chula Vista,Otay Ranch Senior High School,public,12628,32.619072,-116.99635,2581,8,4
3099,Chula Vista,Palomar High School,public,6293,32.604755,-117.07385,288,,5
3100,Chula Vista,San Diego Virtual,charter,25265,32.63422,-117.07679,391,3,5
3101,Chula Vista,South Bay Christian Academy,private,13195,32.647392,-117.08636,,,5
3102,Chula Vista,Sweetwater Secondary,charter,32716,32.64878,-117.05338,,,
3103,Chula Vista,Victory Christian Academy,private,10486,32.64174,-117.00655,180,,4
3104,Coronado,Coronado High School,public,5859,32.691402,-117.17817,1231,9,4
3105,Del Mar,Cal Coast Academy,private,13243,32.939556,-117.21818,38,,5
3106,Del Mar,Winston School,private,15526,32.95277,-117.26398,100,,5
3107,El Cajon,Berean Christian Academy,private,26240,32.782833,-116.969765,,,
3108,El Cajon,Chaparral High School,public,5922,32.816895,-116.9797,77,,5
3109,El Cajon,Christian Junior / Senior High School,private,9160,32.79999,-116.90241,,,4
3110,El Cajon,Del Rey Schools,private,13139,32.794773,-116.962524,,,1
3111,El Cajon,Del Rey Schools,private,24232,32.785877,-116.9279,,,
3112,El Cajon,Diego Hills Charter School,charter,25111,32.781555,-116.85038,1037,,5
3113,El Cajon,Diego Valley Charter,charter,25645,32.80056,-116.93563,657,,
3114,El Cajon,Diego Valley East Public Charter,charter,32708,32.8007,-116.93542,,,
3115,El Cajon,El Cajon Adult Center,public,14780,32.80016,-116.94594,,,
3116,El Cajon,El Cajon Valley High School,public,5923,32.800133,-116.94728,1772,2,4
3117,El Cajon,El Cerrito Baptist Academy,private,31500,32.789585,-116.919876,,,
3118,El Cajon,Foothills Adult Education Center,public,14691,32.79713,-116.92436,,,
3119,El Cajon,Foothills Christian High School,private,13530,32.7979,-116.99553,256,,5
3120,El Cajon,Granite Hills High School,public,5925,32.80016,-116.91681,2345,5,4
3122,El Cajon,Grossmont Middle College High School,public,12214,32.814926,-117.00889,70,8,4
3123,El Cajon,Grossmont Secondary,charter,32715,32.806732,-116.96305,,,
3124,El Cajon,Idea Center,public,32164,32.81686,-116.97965,163,2,
3125,El Cajon,Inspire Charter School - South,charter,32161,32.781116,-116.84889,826,4,
3126,El Cajon,Literacy First Charter School,charter,12032,32.78712,-116.95201,1607,10,5
3130,El Cajon,Pacific Coast Academy,charter,32703,32.797703,-116.95802,,,
3131,El Cajon,Pacific Independent Education,private,26262,32.818153,-116.94808,1,,
3132,El Cajon,Reach Academy,public,31118,32.793343,-116.93536,39,1,
