cds,rtype,sname,dname,cname,Enroll12,NumTstTakr,AvgScrEng,AvgScrRead,AvgScrMath,AvgScrSci,NumGE21,PctGE21,year
19647336061451,S,Foshay Learning Center                            ,Los Angeles Unified                               ,Los Angeles    ,187,125,18,19,20,18,43,34.4,1314
19647336061600,S,Sun Valley Engineering and Technology Ma          ,Los Angeles Unified                               ,Los Angeles    ,0,0,NA,NA,NA,NA,NA,NA,1314
19647336117667,S,Camino Nuevo Charter Academy                      ,Los Angeles Unified                               ,Los Angeles    ,0,0,NA,NA,NA,NA,NA,NA,1314
19647336119929,S,Xinaxcalmecac Academia Semillas del Pueb          ,Los Angeles Unified                               ,Los Angeles    ,13,0,NA,NA,NA,NA,NA,NA,1314
19647336119945,S,Magnolia Science Academy                          ,Los Angeles Unified                               ,Los Angeles    ,51,8,*,*,*,*,*,*,1314
19647740000000,D,                                                  ,Lynwood Unified                                   ,Los Angeles    ,1113,276,16,17,18,17,49,17.75,1314
19647740109538,S,Marco Antonio Firebaugh High                      ,Lynwood Unified                                   ,Los Angeles    ,362,100,16,17,19,18,24,24,1314
19647740114777,S,Pathway Independent Study                         ,Lynwood Unified                                   ,Los Angeles    ,72,0,NA,NA,NA,NA,NA,NA,1314
19647741935436,S,Lynwood High                                      ,Lynwood Unified                                   ,Los Angeles    ,505,176,15,17,17,17,25,14.2,1314
19647900000000,D,                                                  ,Monrovia Unified                                  ,Los Angeles    ,528,120,20,22,22,22,65,54.17,1314
19647901935899,S,Canyon Oaks High                                  ,Monrovia Unified                                  ,Los Angeles    ,114,1,*,*,*,*,*,*,1314
19647901935923,S,Monrovia High                                     ,Monrovia Unified                                  ,Los Angeles    ,375,117,20,23,22,22,65,55.56,1314
19647901996404,S,Mountain Park                                     ,Monrovia Unified                                  ,Los Angeles    ,24,2,*,*,*,*,*,*,1314
19648080000000,D,                                                  ,Montebello Unified                                ,Los Angeles    ,2753,417,17,18,20,18,112,26.86,1314
19648080124552,S,Applied Technology Center                         ,Montebello Unified                                ,Los Angeles    ,0,0,NA,NA,NA,NA,NA,NA,1314
19648081930155,S,Schurr High                                       ,Montebello Unified                                ,Los Angeles    ,772,66,22,22,24,22,44,66.67,1314
19648081930825,S,Bell Gardens High                                 ,Montebello Unified                                ,Los Angeles    ,788,224,16,17,18,18,36,16.07,1314
19648081935998,S,Montebello High                                   ,Montebello Unified                                ,Los Angeles    ,853,127,17,18,20,18,32,25.2,1314
19648400000000,D,                                                  ,Norwalk-La Mirada Unified                         ,Los Angeles    ,1634,245,19,20,20,19,104,42.45,1314
19648401933647,S,John H. Glenn High                                ,Norwalk-La Mirada Unified                         ,Los Angeles    ,370,54,17,17,19,18,9,16.67,1314
19648401934728,S,La Mirada High                                    ,Norwalk-La Mirada Unified                         ,Los Angeles    ,506,87,21,22,22,21,55,63.22,1314
19648401936467,S,Norwalk High                                      ,Norwalk-La Mirada Unified                         ,Los Angeles    ,501,104,18,19,20,18,40,38.46,1314
19648570000000,D,                                                  ,Palmdale Elementary                               ,Los Angeles    ,519,0,NA,NA,NA,NA,NA,NA,1314
19648570112714,S,Antelope Valley Learning Academy                  ,Palmdale Elementary                               ,Los Angeles    ,513,0,NA,NA,NA,NA,NA,NA,1314
19648570125377,S,Palmdale Aerospace Academy                        ,Palmdale Elementary                               ,Los Angeles    ,0,0,NA,NA,NA,NA,NA,NA,1314
19648576119580,S,Guidance Charter                                  ,Palmdale Elementary                               ,Los Angeles    ,6,0,NA,NA,NA,NA,NA,NA,1314
19648650000000,D,                                                  ,Palos Verdes Peninsula Unified                    ,Los Angeles    ,1132,512,28,27,28,26,467,91.21,1314
19648651933308,S,Rancho del Mar High (Continuation)                ,Palos Verdes Peninsula Unified                    ,Los Angeles    ,41,3,*,*,*,*,*,*,1314
19648651995588,S,Palos Verdes Peninsula High                       ,Palos Verdes Peninsula Unified                    ,Los Angeles    ,618,256,28,27,28,27,235,91.8,1314
19648651996552,S,Palos Verdes High                                 ,Palos Verdes Peninsula Unified                    ,Los Angeles    ,466,253,27,27,27,26,229,90.51,1314
19648730000000,D,                                                  ,Paramount Unified                                 ,Los Angeles    ,1346,158,17,19,20,18,47,29.75,1314
19648730120378,S,Paramount Alternative Education Center            ,Paramount Unified                                 ,Los Angeles    ,63,0,NA,NA,NA,NA,NA,NA,1314
19648731936749,S,Paramount High                                    ,Paramount Unified                                 ,Los Angeles    ,1112,158,17,19,20,18,47,29.75,1314
19648810000000,D,                                                  ,Pasadena Unified                                  ,Los Angeles    ,1584,245,19,20,20,19,101,41.22,1314
19648810113464,S,Aveson Global Leadership Academy                  ,Pasadena Unified                                  ,Los Angeles    ,10,0,NA,NA,NA,NA,NA,NA,1314
19648810117440,S,CIS Academy                                       ,Pasadena Unified                                  ,Los Angeles    ,134,0,NA,NA,NA,NA,NA,NA,1314
19648810118075,S,Learning Works                                    ,Pasadena Unified                                  ,Los Angeles    ,216,0,NA,NA,NA,NA,NA,NA,1314
19648811931062,S,Blair High                                        ,Pasadena Unified                                  ,Los Angeles    ,128,43,18,19,20,19,15,34.88,1314
19648811931674,S,Marshall Fundamental                              ,Pasadena Unified                                  ,Los Angeles    ,244,60,22,22,21,22,34,56.67,1314
19648811936103,S,John Muir High                                    ,Pasadena Unified                                  ,Los Angeles    ,257,41,15,16,17,16,4,9.76,1314
19648811936806,S,Rose City High (Continuation)                     ,Pasadena Unified                                  ,Los Angeles    ,125,5,*,*,*,*,*,*,1314
19648811936822,S,Pasadena High                                     ,Pasadena Unified                                  ,Los Angeles    ,457,96,20,21,22,20,47,48.96,1314
19649070000000,D,                                                  ,Pomona Unified                                    ,Los Angeles    ,2107,333,18,19,19,19,104,31.23,1314
19757131934553,S,Mark Keppel High                                  ,Alhambra Unified                                  ,Los Angeles    ,590,148,24,24,28,23,124,83.78,1314
19757131937697,S,San Gabriel High                                  ,Alhambra Unified                                  ,Los Angeles    ,586,223,21,21,24,22,136,60.99,1314
19757131995430,S,Independence High (Alternative)                   ,Alhambra Unified                                  ,Los Angeles    ,41,0,NA,NA,NA,NA,NA,NA,1314
19764970000000,D,                                                  ,SBE - Lifeline Education Chart                    ,Los Angeles    ,38,15,13,15,15,13,1,6.67,1314
19764970115725,S,Lifeline Education Charter                        ,SBE - Lifeline Education Chart                    ,Los Angeles    ,38,15,13,15,15,13,1,6.67,1314
20000000000000,C,                                                  ,                                                  ,Madera         ,2331,378,18,19,20,19,138,36.51,1314
20102070000000,D,                                                  ,Madera County Office of Educat                    ,Madera         ,350,0,NA,NA,NA,NA,NA,NA,1314
20102070117184,S,Madera County Independent Academy                 ,Madera County Office of Educat                    ,Madera         ,165,0,NA,NA,NA,NA,NA,NA,1314
20102072030229,S,Pioneer Technical Center                          ,Madera County Office of Educat                    ,Madera         ,86,0,NA,NA,NA,NA,NA,NA,1314
20652010000000,D,                                                  ,Chowchilla Union High                             ,Madera         ,242,37,18,20,20,19,13,35.14,1314
